,id,Name,From,To,Height,Weight,Age,Year,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,score2
32,acresma01,Mark Acres,1988,1993,210.82,99.7903214,25.0,1988,BOS,NBA,C,17,0.0,9.3,0.8,1.5,0.538,0.0,0.0,0.0,0.8,1.5,0.538,0.538,0.5,1.1,0.5,0.8,1.3,2.1,0.1,0.1,0.1,0.4,1.9,2.2,2.085202569831235
33,adamsjo01,Jordan Adams,2015,2016,195.58,94.80080533,20.0,2015,MEM,NBA,SG,4,0.0,2.5,0.5,0.8,0.667,0.3,0.3,1.0,0.3,0.5,0.5,0.833,0.5,1.0,0.5,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,1.8,2.045555796954148
34,adebaba01,Bam Adebayo,2018,2022,205.74,115.66605435,20.0,2018,MIA,NBA,C,5,0.0,15.4,1.4,3.0,0.467,0.0,0.2,0.0,1.4,2.8,0.5,0.467,0.6,2.8,0.214,1.8,2.2,4.0,0.0,0.0,0.4,0.4,1.6,3.4,3.212194704882006
35,adebaba01,Bam Adebayo,2018,2022,205.74,115.66605435,22.0,2020,MIA,NBA,PF,19,19.0,36.2,6.5,11.6,0.564,0.0,0.1,0.0,6.5,11.5,0.566,0.564,4.7,6.1,0.783,2.5,7.8,10.3,4.4,1.0,0.8,2.5,3.1,17.8,17.077663502105366
36,adebaba01,Bam Adebayo,2018,2022,205.74,115.66605435,23.0,2021,MIA,NBA,C,4,4.0,34.0,6.5,14.3,0.456,0.0,0.0,0.0,6.5,14.3,0.456,0.456,2.5,3.3,0.769,3.5,5.8,9.3,4.3,1.3,0.5,2.8,2.8,15.5,13.598007138853191
37,adamsmi01,Michael Adams,1986,1996,177.8,73.48196394,24.0,1987,WSB,NBA,PG,3,1.0,27.3,2.7,8.3,0.32,0.7,3.0,0.222,2.0,5.3,0.375,0.36,0.3,1.0,0.333,0.0,2.3,2.3,3.3,2.3,0.0,1.7,2.0,6.3,5.427591067492465
38,adamsmi01,Michael Adams,1986,1996,177.8,73.48196394,25.0,1988,DEN,NBA,PG,11,11.0,36.9,4.3,11.8,0.362,1.5,4.9,0.315,2.7,6.9,0.395,0.427,3.3,3.7,0.878,0.8,2.5,3.3,5.8,1.6,0.2,2.1,1.7,13.4,11.547694494736263
39,adamsmi01,Michael Adams,1986,1996,177.8,73.48196394,27.0,1990,DEN,NBA,PG,3,3.0,35.0,4.3,11.3,0.382,2.0,6.7,0.3,2.3,4.7,0.5,0.471,2.3,2.7,0.875,0.0,2.0,2.0,6.0,1.3,0.0,2.7,3.3,13.0,10.395539478916493
40,adamsst01,Steven Adams,2014,2022,210.82,120.20197805,20.0,2014,OKC,NBA,C,18,0.0,18.4,1.7,2.5,0.689,0.0,0.0,0.0,1.7,2.5,0.689,0.689,0.4,1.3,0.348,1.2,2.9,4.1,0.2,0.1,1.3,0.6,2.7,3.9,4.220039489318213
41,adamsst01,Steven Adams,2014,2022,210.82,120.20197805,22.0,2016,OKC,NBA,C,18,18.0,30.7,3.8,6.2,0.613,0.0,0.1,0.0,3.8,6.1,0.618,0.613,2.6,4.1,0.63,3.4,6.1,9.5,0.7,0.5,0.8,0.9,3.1,10.1,10.095807114389249
42,adamsst01,Steven Adams,2014,2022,210.82,120.20197805,23.0,2017,OKC,NBA,C,5,5.0,31.4,3.6,5.6,0.643,0.0,0.0,0.0,3.6,5.6,0.643,0.643,0.8,2.2,0.364,3.4,3.4,6.8,1.4,1.2,1.8,0.8,2.8,8.0,8.930111653330744
43,adamsst01,Steven Adams,2014,2022,210.82,120.20197805,24.0,2018,OKC,NBA,C,6,6.0,33.3,4.5,7.7,0.587,0.0,0.0,0.0,4.5,7.7,0.587,0.587,1.5,2.2,0.692,3.2,4.3,7.5,1.5,0.7,0.7,0.7,2.5,10.5,10.209880302352653
44,adamsst01,Steven Adams,2014,2022,210.82,120.20197805,25.0,2019,OKC,NBA,C,5,5.0,31.8,5.6,8.4,0.667,0.0,0.2,0.0,5.6,8.2,0.683,0.667,0.6,1.6,0.375,2.4,4.8,7.2,1.4,1.0,1.0,1.8,2.6,11.8,11.157655988039636
45,adamsst01,Steven Adams,2014,2022,210.82,120.20197805,26.0,2020,OKC,NBA,C,7,7.0,30.0,4.4,7.4,0.596,0.0,0.1,0.0,4.4,7.3,0.608,0.596,1.3,2.9,0.45,4.9,6.7,11.6,1.3,0.6,0.3,2.3,1.4,10.1,10.254899468752807
46,addisra01,Rafael Addison,1987,1997,200.66,97.52235955,28.0,1993,NJN,NBA,SF,5,0.0,10.6,1.4,4.2,0.333,0.0,0.0,0.0,1.4,4.2,0.333,0.333,0.6,0.6,1.0,0.6,0.6,1.2,1.0,0.6,0.0,0.6,0.6,3.4,2.6963639678718776
47,agerma01,Maurice Ager,2007,2011,195.58,91.62565874,22.0,2007,DAL,NBA,SG,3,0.0,8.0,1.7,3.0,0.556,0.7,1.0,0.667,1.0,2.0,0.5,0.667,1.0,2.0,0.5,0.3,0.7,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.60516573775065
48,afflaar01,Arron Afflalo,2008,2018,195.58,95.2543977,22.0,2008,DET,NBA,SG,12,0.0,7.0,0.6,1.5,0.389,0.0,0.2,0.0,0.6,1.3,0.438,0.389,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.3,0.0,0.1,0.4,1.2,1.103160283780623
49,afflaar01,Arron Afflalo,2008,2018,195.58,95.2543977,23.0,2009,DET,NBA,SG,4,0.0,16.5,2.5,5.3,0.476,0.5,2.5,0.2,2.0,2.8,0.727,0.524,0.8,1.3,0.6,0.3,0.5,0.8,0.3,0.0,0.5,0.8,2.3,6.3,4.033787388398787
50,afflaar01,Arron Afflalo,2008,2018,195.58,95.2543977,24.0,2010,DEN,NBA,SG,6,6.0,20.0,3.3,5.3,0.625,1.0,2.3,0.429,2.3,3.0,0.778,0.719,1.5,1.8,0.818,0.2,1.8,2.0,1.2,0.2,0.3,0.7,3.5,9.2,7.402997108478257
51,afflaar01,Arron Afflalo,2008,2018,195.58,95.2543977,25.0,2011,DEN,NBA,SG,3,3.0,28.3,4.0,11.3,0.353,1.0,4.0,0.25,3.0,7.3,0.409,0.397,2.3,2.7,0.875,0.0,3.0,3.0,2.3,0.0,0.0,1.0,3.3,11.3,7.310409651048081
52,afflaar01,Arron Afflalo,2008,2018,195.58,95.2543977,26.0,2012,DEN,NBA,SG,7,7.0,32.7,4.3,10.6,0.405,0.6,2.9,0.2,3.7,7.7,0.481,0.432,1.7,2.1,0.8,0.7,2.9,3.6,2.7,0.7,0.3,1.3,2.0,10.9,8.176725881939655
53,afflaar01,Arron Afflalo,2008,2018,195.58,95.2543977,29.0,2015,POR,NBA,SG,3,3.0,20.0,0.7,4.0,0.167,0.3,1.3,0.25,0.3,2.7,0.125,0.208,0.0,0.3,0.0,0.0,2.3,2.3,0.7,0.0,0.0,1.0,2.0,1.7,1.0196891198216267
54,aguirma01,Mark Aguirre,1982,1994,198.12,105.23342984,24.0,1984,DAL,NBA,SF,10,0.0,35.0,8.8,18.4,0.478,0.0,0.5,0.0,8.8,17.9,0.492,0.478,4.4,5.7,0.772,2.1,5.5,7.6,3.2,0.5,0.5,2.7,3.4,22.0,15.974272995304666
55,aguirma01,Mark Aguirre,1982,1994,198.12,105.23342984,25.0,1985,DAL,NBA,SF,4,4.0,41.0,11.0,22.3,0.494,0.3,0.5,0.5,10.8,21.8,0.494,0.5,6.8,8.0,0.844,4.0,3.5,7.5,4.0,0.8,0.0,3.8,4.0,29.0,21.1136425759986
56,aguirma01,Mark Aguirre,1982,1994,198.12,105.23342984,26.0,1986,DAL,NBA,SF,10,10.0,34.5,10.5,21.4,0.491,0.2,0.6,0.333,10.3,20.8,0.495,0.495,3.5,5.5,0.636,2.1,5.0,7.1,5.4,0.9,0.0,2.3,2.8,24.7,18.286904557686384
57,aguirma01,Mark Aguirre,1982,1994,198.12,105.23342984,27.0,1987,DAL,NBA,SF,4,4.0,32.5,7.8,15.5,0.5,0.0,1.0,0.0,7.8,14.5,0.534,0.5,5.8,7.5,0.767,2.8,3.3,6.0,2.0,2.0,0.0,2.3,3.8,21.3,16.283190994582164
58,aguirma01,Mark Aguirre,1982,1994,198.12,105.23342984,28.0,1988,DAL,NBA,SF,17,17.0,32.8,8.6,17.3,0.5,0.8,2.0,0.382,7.9,15.3,0.515,0.522,3.5,5.1,0.698,2.0,3.9,5.9,3.3,0.8,0.5,2.4,2.9,21.6,15.249632336230135
59,aguirma01,Mark Aguirre,1982,1994,198.12,105.23342984,29.0,1989,DET,NBA,SF,17,17.0,27.2,5.2,10.7,0.489,0.5,1.7,0.276,4.8,9.0,0.529,0.511,1.6,2.2,0.737,1.5,2.9,4.4,1.6,0.5,0.2,1.2,2.2,12.6,9.053108828002996
60,aguirma01,Mark Aguirre,1982,1994,198.12,105.23342984,30.0,1990,DET,NBA,SF,20,3.0,22.0,4.3,9.2,0.467,0.4,1.2,0.333,3.9,8.0,0.488,0.489,2.0,2.6,0.75,1.6,3.0,4.6,1.4,0.5,0.2,1.5,2.6,11.0,7.871461885389396
61,aguirma01,Mark Aguirre,1982,1994,198.12,105.23342984,31.0,1991,DET,NBA,SF,15,2.0,26.5,6.0,11.9,0.506,0.8,2.2,0.364,5.2,9.7,0.538,0.539,2.8,3.4,0.824,1.1,2.9,4.1,1.9,0.8,0.1,1.3,2.7,15.6,11.278327335596217
62,aguirma01,Mark Aguirre,1982,1994,198.12,105.23342984,32.0,1992,DET,NBA,SF,5,0.0,22.6,3.2,9.6,0.333,0.2,1.0,0.2,3.0,8.6,0.349,0.344,2.4,3.2,0.75,0.8,1.0,1.8,2.4,0.4,0.2,2.6,1.8,9.0,5.382844593371292
63,ahearbl01,Blake Ahearn,2008,2012,187.96,86.1825503,27.0,2012,UTA,NBA,PG,3,0.0,2.7,0.7,1.0,0.667,0.3,0.3,1.0,0.3,0.7,0.5,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.7,1.7092547170774866
64,ajincal01,Alexis Ajinça,2009,2017,218.44000000000003,112.49090776,26.0,2015,NOP,NBA,C,3,0.0,3.3,1.3,1.3,1.0,0.0,0.0,0.0,1.3,1.3,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.7,2.7,3.195555796954148
65,alarima01,Mark Alarie,1987,1991,203.2,98.42954429,23.0,1987,DEN,NBA,PF,3,0.0,13.7,3.0,5.0,0.6,0.0,0.0,0.0,3.0,5.0,0.6,0.6,0.7,0.7,1.0,0.0,1.7,1.7,0.3,0.7,0.7,1.3,3.0,6.7,5.000413693731253
66,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,22.0,1982,BOS,NBA,SG,10,0.0,12.9,1.9,4.5,0.422,0.2,0.4,0.5,1.7,4.1,0.415,0.444,1.0,1.3,0.769,0.6,0.7,1.3,1.1,0.2,0.1,1.1,2.1,5.0,3.334784251977062
67,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,23.0,1983,BOS,NBA,SG,7,0.0,28.7,4.0,10.3,0.389,0.3,0.7,0.4,3.7,9.6,0.388,0.403,1.1,1.6,0.727,0.3,1.7,2.0,3.6,0.7,0.1,0.9,3.4,9.4,7.206486634645088
68,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,24.0,1984,BOS,NBA,SG,19,0.0,13.3,2.2,4.7,0.456,0.1,0.5,0.222,2.1,4.3,0.481,0.467,0.4,0.5,0.7,0.2,0.6,0.8,2.0,0.5,0.1,0.7,1.9,4.8,4.006121304998783
69,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,25.0,1985,BOS,NBA,SG,21,21.0,32.7,4.6,9.9,0.466,0.3,0.8,0.438,4.3,9.1,0.469,0.483,1.4,1.9,0.769,1.0,1.8,2.8,5.8,1.5,0.0,1.5,3.6,11.0,10.687467684778646
70,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,26.0,1986,BOS,NBA,SG,18,18.0,36.2,5.9,10.7,0.554,0.8,1.9,0.412,5.2,8.8,0.585,0.591,2.9,3.3,0.867,1.2,3.0,4.2,5.2,2.3,0.1,1.7,3.2,15.6,15.080191176210397
71,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,27.0,1987,BOS,NBA,SG,20,19.0,38.1,5.8,11.9,0.487,1.6,3.7,0.438,4.2,8.3,0.509,0.555,1.6,1.8,0.861,0.7,2.0,2.6,4.6,1.2,0.2,2.1,3.1,14.8,11.59978566761803
72,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,28.0,1988,BOS,NBA,SG,17,17.0,39.4,4.2,10.8,0.386,1.1,3.4,0.328,3.1,7.4,0.413,0.438,2.2,2.5,0.881,0.9,2.2,3.1,6.4,0.5,0.1,2.4,3.8,11.6,10.39010337823339
73,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,31.0,1991,POR,NBA,SG,16,0.0,17.3,2.9,6.6,0.448,0.7,2.3,0.306,2.3,4.3,0.522,0.5,1.4,1.8,0.821,0.1,1.7,1.8,1.9,0.8,0.3,1.5,2.1,8.0,5.8383422395080355
74,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,32.0,1992,POR,NBA,SG,21,0.0,21.4,3.9,8.0,0.479,1.0,2.5,0.404,2.9,5.6,0.513,0.541,1.9,2.2,0.83,0.4,1.5,1.9,2.3,0.7,0.0,1.2,2.8,10.6,7.816475307320273
75,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,33.0,1993,PHO,NBA,SG,24,0.0,24.6,2.7,7.1,0.376,1.4,3.3,0.413,1.3,3.8,0.344,0.474,1.4,1.6,0.872,0.8,1.7,2.5,2.3,0.5,0.1,0.9,2.5,8.1,6.202657216121934
76,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,34.0,1994,PHO,NBA,SG,10,0.0,23.0,2.7,5.9,0.458,1.7,4.0,0.425,1.0,1.9,0.526,0.602,1.5,2.1,0.714,0.7,1.6,2.3,2.1,0.6,0.1,0.5,2.6,8.6,6.663664452307239
77,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,35.0,1995,PHO,NBA,SG,10,0.0,13.7,1.9,3.8,0.5,1.2,2.6,0.462,0.7,1.2,0.583,0.658,1.0,1.1,0.909,0.2,0.8,1.0,1.0,0.5,0.0,0.6,1.5,6.0,4.39118289247364
78,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,23.0,2009,POR,NBA,PF,6,6.0,39.5,8.5,17.3,0.49,0.2,0.7,0.25,8.3,16.7,0.5,0.495,2.3,3.3,0.7,1.5,6.0,7.5,1.3,0.5,1.7,1.7,2.7,19.5,13.170814503320193
79,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,24.0,2010,POR,NBA,PF,6,6.0,38.2,6.7,15.5,0.43,0.2,0.3,0.5,6.5,15.2,0.429,0.435,5.5,7.3,0.75,1.7,4.3,6.0,2.2,1.2,1.8,1.8,2.7,19.0,13.64381710692812
80,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,25.0,2011,POR,NBA,PF,6,6.0,43.0,8.8,19.2,0.461,0.0,0.0,0.0,8.8,19.2,0.461,0.461,3.2,4.0,0.792,2.7,4.8,7.5,1.3,1.3,1.7,1.5,3.2,20.8,14.394416457500599
81,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,28.0,2014,POR,NBA,PF,11,11.0,40.1,10.3,22.7,0.452,0.2,0.3,0.667,10.1,22.5,0.449,0.456,5.5,6.8,0.8,2.7,7.9,10.6,1.5,0.6,1.6,1.7,3.6,26.2,18.249016079070064
82,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,29.0,2015,POR,NBA,PF,5,5.0,41.6,7.4,22.4,0.33,0.6,2.2,0.273,6.8,20.2,0.337,0.344,6.4,7.2,0.889,4.2,7.0,11.2,1.8,0.4,2.4,1.6,3.2,21.8,15.834198609044195
83,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,30.0,2016,SAS,NBA,PF,10,10.0,33.7,8.8,16.9,0.521,0.2,0.2,1.0,8.6,16.7,0.515,0.527,4.1,4.6,0.891,2.2,6.1,8.3,1.0,0.4,1.4,1.1,1.8,21.9,16.527762670819225
84,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,31.0,2017,SAS,NBA,PF,16,16.0,33.6,6.9,15.0,0.458,0.1,0.9,0.143,6.8,14.1,0.478,0.463,2.6,3.4,0.764,2.7,4.8,7.4,1.5,0.6,1.0,1.8,2.6,16.5,11.827459234261156
85,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,32.0,2018,SAS,NBA,C,5,5.0,35.4,7.4,16.0,0.463,0.6,1.0,0.6,6.8,15.0,0.453,0.481,8.2,8.4,0.976,2.6,6.6,9.2,2.4,0.6,0.4,1.8,1.8,23.6,19.59045130395095
